127,343,370.51898824543173,299.49177225622867
127,424,299.1358400000047,306.17022222222135
127,427,158.60830622881963,440.75584750280325
127,601,255.0602668192539,304.9812352238326
128,75,348.83868781393403,266.75354617136304
128,335,450.465880010168,233.84390744013882
128,343,370.47382683695446,299.37418479127274
128,424,318.07305600345103,310.6543111435431
128,427,158.5782874075892,440.84370918987247
128,601,237.0302001154471,329.8035189792714
129,75,348.81782044648617,266.81558847113627
129,335,457.41624001134375,223.72342596690186
129,343,370.61175114295906,299.7518847022882
129,424,335.3790240051785,307.87168893753767
129,427,158.51801600000442,440.8518518518516
129,601,218.7569605860574,353.6977803258965
130,75,348.7896997426799,266.5638944776696
130,335,464.63732573036225,213.0895767808034
130,343,370.6701262482329,299.99466662401807
130,424,353.45360000000255,297.2125925925924
130,427,158.51456861540385,440.76318518518497
130,601,199.43440000000123,372.7459259259265
131,75,348.8155708753118,266.7272940988741
131,335,472.9320857356385,200.93165087187748
131,343,370.6342649929286,299.8127405701456
131,424,372.37296000578226,287.61398523743907
131,427,158.43524717949094,440.7640000000002
131,601,181.85040009646514,396.01740792766793
132,75,348.830073226992,266.8121881060115
132,335,481.5135091186221,187.26180480972633
132,343,370.43023999999946,299.18103703703713
132,424,389.1486400086728,278.4614963746785
132,427,158.4508800000066,440.76518518518526
132,601,171.36160000000018,413.6948148148147
133,75,348.83920359036097,266.92687735416996
133,335,489.9469091048786,172.8338047608209
133,343,370.4731448903169,299.22342386848965
133,424,403.1664401981948,270.92526169397814
133,427,158.4880314304985,440.7290423143664
133,601,171.9280000000026,408.39481481481533
134,75,348.84577485296177,266.807415032102
134,335,498.6494545506559,158.79249161377595
134,343,370.4877795612731,299.3471769554419
134,424,416.2450683007387,263.9977592403267
134,427,158.43294571450144,440.78383597731596
134,601,177.01280002694375,400.97804725578936
135,75,348.8593101566937,266.7052726882193
135,343,370.61839999999734,299.828444444445
135,424,429.3549120051671,256.62457782681855
135,427,158.4026400002,440.7746925925928
135,601,182.77614548089787,393.23676778839877
136,75,348.9052800000036,266.9780740740739
136,343,370.61446844632997,299.74364855956946
136,424,441.64271999999755,247.3874074074076
136,427,158.45560615599538,440.7724232741577
136,601,189.03720002415412,386.99933343372936
137,75,348.87752252430687,266.76068078537594
137,343,370.5644337853255,299.5994831271662
137,424,452.1998399999984,234.0614814814812
137,427,158.47817846177236,440.7552364680476
137,601,194.85706669053684,379.04617292331966
138,75,348.87886063107544,266.68994797412137
138,343,370.4712000000018,299.2199999999996
138,424,462.1877236550858,217.81824921538418
138,427,158.45624000000612,440.79733333333326
138,601,200.63483638968478,370.4364984268227
139,75,348.8934047035298,266.52562974242477
139,343,370.43842672896403,299.20950610541786
139,424,471.94558548262535,201.24004048974297
139,427,158.4191840003774,440.7945805544875
139,601,207.42799999999875,363.05703703703716
140,75,348.81930721241815,266.4868637007376
140,343,370.4353069158492,299.1035059031546
140,424,480.74143999999137,186.00251851851857
140,427,158.37777600004074,440.76803981469624
140,601,213.10094547058043,357.12053879369574
141,75,348.86208900913175,266.6426788810976
141,343,370.47583999999574,299.2392592592594
141,424,489.1307199999983,172.10355555555523
141,427,158.40960000019436,440.6834306064304
141,601,218.3693333516885,350.9071605903702
142,75,348.8174437681085,266.4854937163421
142,343,370.4513600000064,299.206962962963
142,424,497.6183999999989,158.40237037037008
142,427,158.4304685883859,440.7247679794715
142,601,224.4688889012366,344.61160500092
143,75,348.76674655546134,266.57525297689347
143,343,370.5246400000044,299.6463703703702
143,427,158.40323428759632,440.70637036700424
143,601,229.3260000202622,337.53000004532163
144,75,348.80308640335664,267.00080322028487
144,427,158.3276098327087,440.73260501296073
144,601,234.5036000057462,332.5370370818737
